customer_id,age,gender,region,sim_type,package,monthly_recharge,call_minutes,data_usage_gb,tenure_months,churn
GP01688,49,Female,Barisal,Prepaid,Priyo Unlimited,276.0,268.0,1.12,16,No
GP01689,49,Female,Sylhet,Prepaid,MyPlan,555.0,284.0,3.89,29,No
GP01690,52,Male,Rajshahi,Prepaid,MyPlan,427.0,95.0,2.64,30,No
GP01691,56,Female,Khulna,Prepaid,Djuice,174.0,168.0,6.55,30,No
GP01692,63,Male,Rangpur,Prepaid,Bondhu,347.0,339.0,1.66,20,No
GP01693,69,Female,Dhaka,Postpaid,MyPlan,153.0,105.0,0.92,47,No
GP01694,46,Female,Chittagong,Prepaid,Nishchinto,249.0,177.0,3.59,22,No
GP01695,66,Male,Sylhet,Postpaid,Bondhu,350.0,307.0,2.65,42,No
GP01696,46,Female,Khulna,Prepaid,Nishchinto,376.0,331.0,4.01,34,No
GP01697,61,Female,Mymensingh,Prepaid,Djuice,409.0,239.0,2.88,4,No
GP01698,33,Male,Barisal,Prepaid,MyPlan,485.0,262.0,2.72,50,No
GP01699,61,Male,Barisal,Prepaid,Bondhu,121.0,262.0,1.66,31,Yes
GP01700,64,Female,Barisal,Prepaid,MyPlan,304.0,127.0,2.46,51,No
GP01701,27,Female,Mymensingh,Prepaid,Priyo Unlimited,172.0,243.0,0.0,50,No
GP01702,47,Female,Mymensingh,Prepaid,MyPlan,240.0,274.0,5.4,14,No
GP01703,42,Male,Sylhet,Prepaid,Bondhu,187.0,241.0,5.54,8,No
GP01704,56,Female,Rajshahi,Prepaid,MyPlan,375.0,57.0,4.88,37,No
GP01705,37,Female,Sylhet,Prepaid,MyPlan,458.0,404.0,2.08,5,No
GP01706,22,Female,Barisal,Postpaid,Ekota,466.0,141.0,1.74,8,No
GP01707,18,Male,Rangpur,Prepaid,Ekota,134.0,257.0,4.0,11,Yes
GP01708,47,Male,Khulna,Prepaid,Bondhu,282.0,282.0,1.1,56,No
GP01709,66,Male,Chittagong,Postpaid,Bondhu,130.0,205.0,5.27,29,Yes
GP01710,20,Male,Chittagong,Postpaid,Priyo Unlimited,125.0,274.0,0.0,55,No
GP01711,62,Female,Sylhet,Prepaid,Priyo Unlimited,201.0,172.0,2.1,21,No
GP01712,31,Male,Barisal,Prepaid,MyPlan,351.0,465.0,0.87,39,No
GP01713,47,Female,Mymensingh,Prepaid,Nishchinto,378.0,224.0,5.49,13,No
GP01714,67,Female,Dhaka,Prepaid,Bondhu,398.0,340.0,5.15,49,No
GP01715,21,Female,Rangpur,Postpaid,MyPlan,389.0,141.0,4.13,19,No
GP01716,35,Female,Sylhet,Prepaid,Nishchinto,173.0,322.0,6.83,3,No
GP01717,54,Male,Barisal,Prepaid,Ekota,477.0,178.0,3.02,34,No
GP01718,42,Male,Rajshahi,Postpaid,Priyo Unlimited,420.0,111.0,4.26,38,No
GP01719,65,Male,Chittagong,Prepaid,Bondhu,238.0,143.0,0.0,19,No
GP01720,18,Male,Chittagong,Prepaid,MyPlan,244.0,165.0,2.36,32,No
GP01721,63,Male,Rangpur,Postpaid,Ekota,201.0,261.0,3.22,47,No
GP01722,32,Female,Chittagong,Prepaid,Djuice,106.0,538.0,1.17,36,Yes
GP01723,26,Male,Dhaka,Postpaid,Ekota,400.0,524.0,3.51,51,No
GP01724,32,Male,Barisal,Postpaid,MyPlan,423.0,218.0,0.0,39,No
GP01725,66,Male,Barisal,Prepaid,Priyo Unlimited,161.0,346.0,4.0,52,No
GP01726,41,Male,Rangpur,Prepaid,Nishchinto,115.0,125.0,2.13,53,No
GP01727,21,Female,Barisal,Prepaid,Djuice,160.0,40.0,1.43,14,Yes
GP01728,29,Female,Mymensingh,Prepaid,Djuice,317.0,253.0,4.49,7,No
GP01729,54,Female,Rangpur,Prepaid,Priyo Unlimited,93.0,305.0,5.93,20,No
GP01730,54,Female,Barisal,Prepaid,Djuice,469.0,328.0,4.78,32,No
GP01731,60,Female,Dhaka,Postpaid,Bondhu,460.0,358.0,1.38,46,No
GP01732,23,Male,Khulna,Prepaid,MyPlan,364.0,217.0,4.34,54,No
GP01733,56,Female,Sylhet,Prepaid,Djuice,421.0,257.0,2.49,57,No
GP01734,63,Female,Sylhet,Prepaid,Ekota,309.0,332.0,5.26,31,No
GP01735,41,Female,Barisal,Postpaid,Nishchinto,370.0,369.0,3.44,22,No
GP01736,28,Male,Rajshahi,Prepaid,MyPlan,105.0,159.0,0.05,5,Yes
GP01737,30,Male,Chittagong,Prepaid,Priyo Unlimited,509.0,271.0,2.52,31,No
GP01738,51,Female,Dhaka,Postpaid,Ekota,227.0,315.0,1.35,15,No
GP01739,42,Male,Rajshahi,Prepaid,Bondhu,281.0,265.0,1.45,44,No
GP01740,24,Male,Mymensingh,Prepaid,Djuice,673.0,188.0,2.35,17,No
GP01741,69,Female,Rajshahi,Postpaid,Ekota,267.0,250.0,3.55,56,No
GP01742,21,Male,Barisal,Prepaid,MyPlan,411.0,303.0,4.82,53,No
GP01743,25,Male,Dhaka,Postpaid,Ekota,377.0,174.0,1.95,37,No
GP01744,37,Male,Sylhet,Prepaid,Bondhu,100.0,130.0,5.43,19,Yes
GP01745,46,Female,Chittagong,Prepaid,Nishchinto,150.0,456.0,0.0,10,No
GP01746,68,Female,Sylhet,Postpaid,Djuice,605.0,269.0,1.32,44,No
GP01747,62,Female,Rajshahi,Prepaid,MyPlan,387.0,344.0,7.1,34,No
GP01748,63,Male,Mymensingh,Prepaid,Djuice,297.0,271.0,0.71,49,No
GP01749,27,Female,Chittagong,Postpaid,Djuice,220.0,355.0,5.5,25,No
GP01750,60,Male,Khulna,Postpaid,Priyo Unlimited,348.0,258.0,2.95,37,No
GP01751,51,Male,Rajshahi,Postpaid,Djuice,362.0,309.0,2.86,58,No
GP01752,43,Male,Sylhet,Prepaid,Ekota,334.0,139.0,4.87,28,No
GP01753,58,Female,Sylhet,Prepaid,Ekota,460.0,73.0,4.59,15,No
GP01754,66,Female,Barisal,Prepaid,Nishchinto,170.0,202.0,5.67,20,No
GP01755,20,Female,Sylhet,Prepaid,Bondhu,150.0,107.0,2.51,55,No
GP01756,23,Female,Dhaka,Postpaid,MyPlan,456.0,38.0,3.29,13,No
GP01757,22,Male,Rajshahi,Prepaid,Ekota,617.0,280.0,2.5,20,No
GP01758,22,Female,Rangpur,Prepaid,Djuice,426.0,73.0,0.78,43,Yes
GP01759,64,Male,Rangpur,Prepaid,Bondhu,495.0,345.0,3.34,31,No
GP01760,40,Female,Mymensingh,Prepaid,MyPlan,289.0,394.0,2.67,18,No
GP01761,66,Female,Chittagong,Postpaid,MyPlan,340.0,106.0,0.0,41,No
GP01762,26,Female,Sylhet,Prepaid,MyPlan,338.0,279.0,5.22,48,No
GP01763,52,Male,Barisal,Prepaid,MyPlan,292.0,436.0,3.3,56,No
GP01764,37,Male,Barisal,Postpaid,Nishchinto,512.0,203.0,1.6,28,No
GP01765,66,Male,Sylhet,Prepaid,MyPlan,467.0,311.0,3.66,47,No
GP01766,59,Male,Dhaka,Prepaid,Bondhu,240.0,489.0,1.95,4,No
GP01767,52,Male,Barisal,Prepaid,Ekota,53.0,82.0,3.4,24,No
GP01768,67,Female,Rangpur,Prepaid,Bondhu,290.0,148.0,5.77,44,No
GP01769,35,Male,Chittagong,Prepaid,Djuice,127.0,306.0,3.8,45,Yes
GP01770,34,Male,Rajshahi,Postpaid,Priyo Unlimited,304.0,467.0,2.03,9,No
GP01771,41,Male,Khulna,Prepaid,Nishchinto,139.0,179.0,0.94,47,Yes
GP01772,20,Male,Dhaka,Postpaid,Nishchinto,488.0,494.0,1.57,50,No
GP01773,49,Female,Mymensingh,Postpaid,Djuice,403.0,263.0,4.62,52,No
GP01774,52,Male,Mymensingh,Prepaid,Bondhu,399.0,53.0,2.89,32,Yes
GP01775,55,Female,Barisal,Prepaid,Bondhu,461.0,409.0,4.12,59,No
GP01776,30,Female,Rajshahi,Prepaid,Djuice,359.0,204.0,2.44,32,No
GP01777,64,Female,Khulna,Prepaid,Priyo Unlimited,382.0,295.0,1.13,54,No
GP01778,42,Male,Mymensingh,Postpaid,MyPlan,515.0,84.0,4.2,39,Yes
GP01779,26,Female,Sylhet,Prepaid,MyPlan,280.0,175.0,1.38,21,No
GP01780,21,Male,Sylhet,Prepaid,Ekota,391.0,100.0,2.18,58,No
GP01781,31,Male,Chittagong,Prepaid,Bondhu,142.0,90.0,0.55,44,Yes
GP01782,54,Male,Khulna,Prepaid,Bondhu,312.0,260.0,1.13,42,No
GP01783,51,Male,Sylhet,Prepaid,Djuice,639.0,307.0,4.79,39,No
GP01784,28,Male,Mymensingh,Prepaid,Djuice,422.0,195.0,5.1,46,No
GP01785,58,Female,Sylhet,Prepaid,MyPlan,287.0,106.0,5.18,27,No
GP01786,20,Female,Rangpur,Prepaid,Bondhu,340.0,122.0,5.19,47,No
GP01787,45,Male,Barisal,Prepaid,Bondhu,297.0,287.0,2.29,36,No
GP01788,46,Female,Mymensingh,Prepaid,Nishchinto,335.0,261.0,4.33,8,No
GP01789,26,Male,Mymensingh,Prepaid,Ekota,240.0,289.0,5.11,19,No
GP01790,20,Female,Mymensingh,Prepaid,Ekota,374.0,406.0,1.25,29,No
GP01791,42,Female,Chittagong,Prepaid,MyPlan,380.0,308.0,3.39,19,No
GP01792,51,Female,Rajshahi,Prepaid,Priyo Unlimited,301.0,291.0,2.74,5,No
GP01793,29,Female,Mymensingh,Postpaid,Bondhu,321.0,487.0,0.0,22,No
GP01794,59,Female,Sylhet,Prepaid,Nishchinto,351.0,223.0,3.65,35,No
GP01795,26,Male,Rangpur,Prepaid,Bondhu,221.0,488.0,1.57,10,No
GP01796,32,Male,Mymensingh,Postpaid,Djuice,373.0,392.0,5.1,15,No
GP01797,57,Female,Dhaka,Postpaid,MyPlan,417.0,220.0,1.48,2,No
GP01798,42,Male,Dhaka,Prepaid,Priyo Unlimited,520.0,330.0,3.66,53,No
GP01799,22,Female,Rajshahi,Prepaid,Ekota,348.0,228.0,3.22,42,No
GP01800,28,Male,Khulna,Prepaid,Bondhu,217.0,106.0,0.0,22,No
GP01801,51,Female,Chittagong,Prepaid,Priyo Unlimited,285.0,249.0,2.36,48,No
GP01802,41,Female,Rangpur,Postpaid,MyPlan,129.0,103.0,3.71,35,Yes
GP01803,32,Female,Barisal,Prepaid,Ekota,409.0,273.0,5.05,39,No
GP01804,55,Male,Rangpur,Prepaid,Bondhu,50.0,330.0,3.04,19,Yes
GP01805,25,Male,Dhaka,Prepaid,Nishchinto,454.0,228.0,4.81,47,No
GP01806,22,Female,Dhaka,Prepaid,MyPlan,472.0,273.0,4.07,12,No
GP01807,65,Female,Rajshahi,Prepaid,Bondhu,50.0,271.0,4.14,34,No
GP01808,43,Male,Khulna,Postpaid,Ekota,491.0,334.0,4.23,45,No
GP01809,35,Male,Khulna,Prepaid,Ekota,454.0,259.0,2.45,58,No
GP01810,23,Male,Rajshahi,Prepaid,Nishchinto,256.0,219.0,1.02,20,No
GP01811,54,Male,Mymensingh,Prepaid,MyPlan,121.0,330.0,6.14,51,No
GP01812,65,Male,Rangpur,Prepaid,MyPlan,174.0,266.0,4.54,7,No
GP01813,30,Female,Dhaka,Prepaid,Priyo Unlimited,186.0,36.0,2.86,24,No
GP01814,45,Male,Rangpur,Postpaid,Bondhu,497.0,215.0,4.23,3,Yes
GP01815,22,Female,Rangpur,Prepaid,Priyo Unlimited,233.0,198.0,3.79,6,No
GP01816,30,Female,Chittagong,Postpaid,Ekota,436.0,265.0,1.29,33,No
GP01817,34,Male,Dhaka,Prepaid,Ekota,281.0,254.0,2.32,53,No
GP01818,67,Male,Khulna,Prepaid,Nishchinto,308.0,55.0,5.65,34,No
GP01819,57,Female,Barisal,Prepaid,Nishchinto,64.0,101.0,2.99,33,No
GP01820,62,Male,Rangpur,Prepaid,MyPlan,128.0,155.0,3.75,29,No
GP01821,49,Female,Dhaka,Postpaid,Priyo Unlimited,494.0,256.0,5.52,23,No
GP01822,46,Male,Rangpur,Prepaid,Ekota,277.0,357.0,2.98,58,No
GP01823,68,Male,Chittagong,Prepaid,Bondhu,345.0,90.0,1.14,4,Yes
GP01824,20,Male,Mymensingh,Prepaid,Djuice,571.0,183.0,3.23,5,No
GP01825,57,Female,Sylhet,Postpaid,Bondhu,281.0,245.0,1.88,34,No
GP01826,51,Male,Dhaka,Prepaid,Nishchinto,272.0,157.0,0.22,16,No
GP01827,57,Female,Rajshahi,Prepaid,Bondhu,481.0,259.0,4.61,40,No
GP01828,44,Male,Sylhet,Prepaid,Ekota,302.0,314.0,2.49,47,No
GP01829,30,Female,Rangpur,Prepaid,Priyo Unlimited,348.0,174.0,0.0,43,No
GP01830,62,Male,Rajshahi,Prepaid,MyPlan,450.0,283.0,3.51,42,No
GP01831,50,Female,Rajshahi,Postpaid,Priyo Unlimited,300.0,239.0,3.53,3,No
GP01832,23,Female,Rajshahi,Prepaid,Djuice,418.0,135.0,6.9,55,No
GP01833,41,Female,Dhaka,Prepaid,MyPlan,283.0,236.0,2.99,43,No
GP01834,36,Female,Khulna,Prepaid,Djuice,447.0,296.0,5.14,49,No
GP01835,33,Female,Rangpur,Prepaid,Djuice,363.0,391.0,4.29,42,No
GP01836,57,Female,Sylhet,Prepaid,Ekota,266.0,414.0,1.82,49,No
GP01837,45,Male,Chittagong,Postpaid,Ekota,311.0,193.0,3.7,14,No
GP01838,50,Female,Khulna,Postpaid,Nishchinto,50.0,187.0,2.67,55,Yes
GP01839,65,Female,Rangpur,Postpaid,Nishchinto,479.0,254.0,1.62,33,No
GP01840,58,Female,Mymensingh,Postpaid,Djuice,112.0,196.0,1.97,28,No
GP01841,30,Male,Mymensingh,Prepaid,Priyo Unlimited,140.0,371.0,1.7,57,Yes
GP01842,60,Male,Dhaka,Prepaid,Nishchinto,234.0,260.0,2.98,41,No
GP01843,62,Male,Rajshahi,Prepaid,Ekota,50.0,256.0,2.99,56,Yes
GP01844,42,Female,Chittagong,Prepaid,Nishchinto,370.0,314.0,1.9,56,No
GP01845,59,Male,Rangpur,Prepaid,Djuice,354.0,266.0,2.58,15,No
GP01846,53,Male,Sylhet,Prepaid,MyPlan,227.0,281.0,0.0,4,Yes
GP01847,44,Female,Rangpur,Prepaid,Priyo Unlimited,198.0,276.0,0.98,20,Yes
GP01848,55,Female,Khulna,Postpaid,Priyo Unlimited,196.0,236.0,2.42,53,No
GP01849,24,Male,Mymensingh,Prepaid,Bondhu,392.0,160.0,6.34,25,No
GP01850,22,Female,Barisal,Postpaid,Nishchinto,61.0,426.0,4.27,35,Yes
GP01851,60,Female,Khulna,Prepaid,Priyo Unlimited,239.0,159.0,1.05,52,No
GP01852,62,Female,Rangpur,Prepaid,Ekota,71.0,415.0,6.23,58,No
GP01853,68,Female,Chittagong,Prepaid,MyPlan,415.0,284.0,3.0,53,No
GP01854,48,Male,Rangpur,Prepaid,Ekota,250.0,190.0,0.73,39,No
GP01855,40,Female,Rangpur,Prepaid,Nishchinto,382.0,305.0,2.84,53,No
GP01856,59,Male,Dhaka,Prepaid,Djuice,487.0,329.0,4.97,57,No
GP01857,27,Male,Sylhet,Prepaid,Bondhu,490.0,422.0,0.73,22,No
GP01858,49,Male,Chittagong,Prepaid,Bondhu,147.0,118.0,0.93,35,No
GP01859,60,Male,Rangpur,Prepaid,MyPlan,346.0,236.0,6.61,54,No
GP01860,47,Female,Rajshahi,Prepaid,Priyo Unlimited,468.0,388.0,3.59,54,No
GP01861,56,Female,Sylhet,Prepaid,Priyo Unlimited,404.0,325.0,2.06,47,No
GP01862,48,Female,Khulna,Prepaid,Priyo Unlimited,419.0,299.0,2.79,28,No
GP01863,35,Male,Chittagong,Prepaid,Bondhu,50.0,398.0,3.57,10,No
GP01864,53,Male,Khulna,Prepaid,Djuice,402.0,232.0,2.61,16,No
GP01865,19,Male,Mymensingh,Prepaid,Priyo Unlimited,181.0,10.0,5.7,49,No
GP01866,31,Female,Rangpur,Prepaid,Ekota,400.0,213.0,3.2,23,No
GP01867,30,Male,Khulna,Postpaid,Priyo Unlimited,396.0,451.0,4.33,19,No
GP01868,46,Female,Khulna,Prepaid,Djuice,388.0,280.0,3.17,1,No
GP01869,29,Female,Dhaka,Prepaid,MyPlan,283.0,166.0,2.93,1,No
GP01870,56,Female,Khulna,Prepaid,MyPlan,497.0,383.0,4.79,53,No
GP01871,19,Female,Rajshahi,Prepaid,Bondhu,377.0,334.0,4.83,46,No
GP01872,49,Male,Rajshahi,Prepaid,Djuice,348.0,265.0,0.0,58,No
GP01873,30,Female,Sylhet,Prepaid,Ekota,160.0,309.0,2.96,26,No
GP01874,63,Male,Rangpur,Prepaid,Djuice,359.0,148.0,7.1,34,No
GP01875,44,Female,Barisal,Prepaid,Ekota,597.0,214.0,2.11,2,No
GP01876,66,Male,Mymensingh,Prepaid,Ekota,91.0,244.0,3.91,28,No
GP01877,58,Male,Khulna,Prepaid,Djuice,410.0,360.0,5.49,20,No
GP01878,34,Female,Khulna,Prepaid,Nishchinto,428.0,195.0,0.78,42,No
GP01879,57,Female,Chittagong,Prepaid,Djuice,559.0,247.0,2.25,47,No
GP01880,48,Female,Dhaka,Prepaid,Ekota,409.0,394.0,0.0,27,No
GP01881,51,Male,Barisal,Postpaid,Priyo Unlimited,302.0,502.0,3.21,28,No
GP01882,41,Female,Sylhet,Postpaid,MyPlan,363.0,163.0,3.77,31,No
GP01883,62,Female,Mymensingh,Prepaid,MyPlan,260.0,264.0,4.29,47,No
GP01884,52,Male,Barisal,Prepaid,Bondhu,483.0,99.0,6.15,7,No
GP01885,65,Female,Khulna,Prepaid,MyPlan,68.0,249.0,3.13,8,No
GP01886,23,Male,Chittagong,Prepaid,Nishchinto,227.0,221.0,0.69,32,Yes
GP01887,36,Female,Rangpur,Postpaid,Ekota,367.0,375.0,1.24,11,No
GP01888,47,Male,Dhaka,Postpaid,Djuice,476.0,133.0,1.48,48,No
GP01889,24,Male,Rangpur,Prepaid,Djuice,298.0,119.0,3.42,26,No
GP01890,27,Female,Sylhet,Prepaid,Nishchinto,183.0,402.0,7.7,55,No
GP01891,58,Male,Barisal,Prepaid,MyPlan,268.0,187.0,2.86,25,No
GP01892,49,Female,Sylhet,Prepaid,Ekota,245.0,270.0,5.75,7,No
GP01893,51,Female,Khulna,Postpaid,MyPlan,252.0,280.0,2.77,20,No
GP01894,45,Male,Sylhet,Postpaid,Bondhu,235.0,171.0,0.68,41,No
GP01895,32,Female,Rangpur,Prepaid,MyPlan,235.0,171.0,1.37,57,No
GP01896,47,Male,Chittagong,Prepaid,Bondhu,50.0,363.0,1.54,51,No
GP01897,54,Male,Sylhet,Prepaid,Djuice,345.0,318.0,2.76,58,No
GP01898,46,Male,Rajshahi,Prepaid,Ekota,401.0,248.0,3.81,30,No
GP01899,39,Male,Chittagong,Postpaid,Priyo Unlimited,525.0,236.0,1.68,56,No
GP01900,21,Male,Barisal,Prepaid,Bondhu,429.0,282.0,4.58,1,No
GP01901,37,Male,Dhaka,Prepaid,MyPlan,421.0,288.0,5.09,18,No
GP01902,49,Male,Dhaka,Prepaid,MyPlan,344.0,376.0,2.47,8,No
GP01903,53,Male,Khulna,Postpaid,Djuice,50.0,248.0,4.84,29,No
GP01904,67,Female,Khulna,Prepaid,Nishchinto,342.0,294.0,0.0,40,No
GP01905,21,Female,Rajshahi,Postpaid,Priyo Unlimited,317.0,322.0,0.0,22,Yes
GP01906,44,Male,Barisal,Postpaid,Nishchinto,454.0,324.0,4.67,32,No
GP01907,34,Female,Rangpur,Postpaid,MyPlan,385.0,395.0,2.16,40,No
GP01908,29,Female,Dhaka,Prepaid,Nishchinto,281.0,249.0,7.41,14,No
GP01909,39,Female,Dhaka,Prepaid,Priyo Unlimited,594.0,193.0,2.81,56,No
GP01910,34,Female,Dhaka,Prepaid,Priyo Unlimited,427.0,214.0,1.0,2,No
GP01911,27,Female,Rangpur,Prepaid,Ekota,351.0,314.0,6.37,35,No
GP01912,18,Female,Dhaka,Prepaid,Nishchinto,368.0,239.0,4.31,7,No
GP01913,39,Male,Sylhet,Prepaid,Ekota,309.0,479.0,6.1,3,No
GP01914,43,Female,Barisal,Prepaid,MyPlan,302.0,251.0,1.83,15,No
GP01915,35,Female,Chittagong,Postpaid,MyPlan,50.0,155.0,3.73,43,No
GP01916,67,Female,Chittagong,Prepaid,MyPlan,163.0,282.0,1.25,34,No
GP01917,31,Female,Rajshahi,Prepaid,Djuice,219.0,404.0,0.0,22,No
GP01918,64,Male,Sylhet,Postpaid,Nishchinto,368.0,168.0,4.48,18,No
GP01919,46,Male,Dhaka,Postpaid,Bondhu,52.0,166.0,2.09,46,No
GP01920,29,Male,Dhaka,Postpaid,Priyo Unlimited,222.0,231.0,1.01,18,No
GP01921,53,Male,Khulna,Prepaid,Bondhu,203.0,185.0,0.22,59,No
GP01922,52,Female,Khulna,Postpaid,MyPlan,318.0,115.0,3.37,34,No
GP01923,69,Male,Rajshahi,Prepaid,Nishchinto,368.0,96.0,3.13,36,No
GP01924,29,Male,Dhaka,Prepaid,Ekota,203.0,273.0,2.03,46,No
GP01925,24,Male,Rajshahi,Prepaid,Bondhu,214.0,322.0,1.65,39,No
GP01926,46,Male,Sylhet,Prepaid,MyPlan,198.0,180.0,4.53,47,No
GP01927,28,Female,Chittagong,Prepaid,Bondhu,241.0,243.0,0.0,38,No
GP01928,50,Male,Dhaka,Prepaid,Bondhu,292.0,268.0,4.26,37,No
GP01929,23,Female,Barisal,Prepaid,Priyo Unlimited,497.0,139.0,3.93,52,No
GP01930,64,Male,Rangpur,Prepaid,Bondhu,148.0,336.0,0.54,18,Yes
GP01931,32,Female,Sylhet,Prepaid,MyPlan,563.0,271.0,0.0,43,No
GP01932,49,Female,Dhaka,Postpaid,Priyo Unlimited,115.0,302.0,4.18,40,No
GP01933,68,Male,Rangpur,Prepaid,MyPlan,443.0,318.0,0.65,29,No
GP01934,28,Male,Barisal,Prepaid,Djuice,229.0,493.0,6.15,12,No
GP01935,40,Male,Khulna,Prepaid,Djuice,163.0,148.0,7.24,18,No
GP01936,43,Male,Rajshahi,Postpaid,Djuice,498.0,161.0,3.85,31,No
GP01937,51,Female,Khulna,Postpaid,Bondhu,312.0,418.0,2.8,15,No
GP01938,63,Female,Chittagong,Prepaid,Nishchinto,307.0,315.0,2.56,59,No
GP01939,51,Male,Khulna,Prepaid,MyPlan,258.0,257.0,0.0,40,No
GP01940,46,Male,Dhaka,Prepaid,Djuice,213.0,202.0,2.43,58,No
GP01941,21,Female,Barisal,Postpaid,Nishchinto,273.0,227.0,2.08,30,No
GP01942,34,Male,Khulna,Postpaid,Djuice,50.0,229.0,1.73,36,No
GP01943,52,Female,Dhaka,Postpaid,Djuice,50.0,101.0,3.78,28,No
GP01944,30,Male,Chittagong,Prepaid,Nishchinto,359.0,347.0,3.26,53,No
GP01945,58,Female,Rangpur,Prepaid,Djuice,477.0,49.0,4.57,15,Yes
GP01946,56,Female,Barisal,Postpaid,Bondhu,505.0,165.0,2.11,43,No
GP01947,32,Female,Khulna,Prepaid,Bondhu,156.0,207.0,4.21,33,No
GP01948,46,Female,Rajshahi,Prepaid,Priyo Unlimited,329.0,464.0,3.02,2,No
GP01949,46,Female,Rajshahi,Prepaid,Bondhu,50.0,240.0,4.19,59,Yes
GP01950,28,Male,Barisal,Postpaid,Ekota,247.0,282.0,2.84,8,No
GP01951,69,Female,Rajshahi,Prepaid,Priyo Unlimited,424.0,162.0,6.56,48,No
GP01952,49,Male,Khulna,Prepaid,Djuice,297.0,337.0,0.0,33,No
GP01953,19,Female,Khulna,Prepaid,Ekota,250.0,545.0,4.25,35,No
GP01954,64,Female,Barisal,Postpaid,MyPlan,298.0,299.0,4.71,18,No
GP01955,31,Male,Khulna,Prepaid,Nishchinto,492.0,216.0,0.47,26,No
GP01956,37,Male,Rangpur,Prepaid,MyPlan,263.0,47.0,6.65,48,Yes
GP01957,39,Male,Dhaka,Prepaid,Ekota,311.0,319.0,3.04,21,No
GP01958,28,Male,Chittagong,Postpaid,Bondhu,528.0,151.0,2.75,28,No
GP01959,44,Female,Rangpur,Postpaid,Djuice,266.0,174.0,3.74,20,No
GP01960,20,Male,Rangpur,Postpaid,Priyo Unlimited,55.0,343.0,4.78,52,Yes
GP01961,34,Female,Rajshahi,Prepaid,Djuice,505.0,203.0,3.26,45,No
GP01962,61,Male,Dhaka,Postpaid,Bondhu,452.0,241.0,3.2,20,No
GP01963,45,Male,Barisal,Prepaid,Djuice,50.0,325.0,4.68,59,Yes
GP01964,46,Female,Mymensingh,Prepaid,Nishchinto,280.0,179.0,4.94,4,No
GP01965,38,Female,Rajshahi,Prepaid,Nishchinto,297.0,121.0,3.67,36,No
GP01966,64,Male,Dhaka,Prepaid,Nishchinto,505.0,296.0,0.0,54,No
GP01967,33,Female,Khulna,Postpaid,MyPlan,298.0,325.0,0.96,34,No
GP01968,54,Female,Barisal,Prepaid,Bondhu,325.0,192.0,5.17,45,No
GP01969,37,Female,Mymensingh,Prepaid,Nishchinto,330.0,187.0,2.44,13,No
GP01970,23,Female,Barisal,Prepaid,Ekota,230.0,140.0,1.8,31,No
GP01971,36,Female,Mymensingh,Prepaid,Nishchinto,495.0,321.0,3.88,52,No
GP01972,22,Female,Mymensingh,Prepaid,Priyo Unlimited,181.0,442.0,3.63,39,No
GP01973,20,Female,Rajshahi,Prepaid,MyPlan,227.0,343.0,2.56,7,No
GP01974,18,Female,Khulna,Prepaid,Ekota,299.0,241.0,4.49,17,No
GP01975,55,Male,Rajshahi,Prepaid,Bondhu,99.0,322.0,0.46,42,Yes
GP01976,32,Female,Mymensingh,Prepaid,Bondhu,565.0,167.0,0.0,12,No
GP01977,51,Male,Mymensingh,Postpaid,Priyo Unlimited,300.0,287.0,6.01,57,No
GP01978,52,Female,Sylhet,Prepaid,Nishchinto,424.0,141.0,0.75,55,No
GP01979,66,Female,Dhaka,Postpaid,Ekota,156.0,238.0,0.05,59,Yes
GP01980,42,Female,Sylhet,Postpaid,Priyo Unlimited,407.0,358.0,2.35,54,No
GP01981,41,Female,Dhaka,Postpaid,Ekota,419.0,331.0,2.94,30,No
GP01982,29,Male,Chittagong,Prepaid,Nishchinto,441.0,307.0,2.04,48,No
GP01983,35,Male,Rangpur,Prepaid,Nishchinto,586.0,292.0,2.54,34,No
GP01984,32,Female,Barisal,Postpaid,Djuice,216.0,176.0,0.16,22,Yes
GP01985,61,Male,Rajshahi,Prepaid,Djuice,272.0,264.0,4.43,21,No
GP01986,33,Female,Chittagong,Prepaid,Nishchinto,173.0,328.0,0.0,9,Yes
GP01987,44,Female,Chittagong,Prepaid,MyPlan,286.0,226.0,3.05,12,No
GP01988,25,Male,Barisal,Prepaid,Priyo Unlimited,400.0,230.0,3.47,17,No
GP01989,63,Male,Barisal,Postpaid,Djuice,392.0,203.0,4.3,16,No
GP01990,42,Female,Dhaka,Prepaid,Nishchinto,546.0,222.0,3.45,5,No
GP01991,34,Female,Sylhet,Prepaid,Ekota,374.0,173.0,0.82,19,No
GP01992,46,Male,Khulna,Prepaid,Priyo Unlimited,300.0,252.0,2.18,57,No
GP01993,25,Female,Dhaka,Prepaid,Djuice,136.0,218.0,1.59,28,No
GP01994,32,Male,Khulna,Prepaid,MyPlan,430.0,103.0,0.0,17,No
GP01995,44,Female,Chittagong,Prepaid,Priyo Unlimited,277.0,510.0,3.87,22,No
GP01996,63,Female,Khulna,Prepaid,Priyo Unlimited,433.0,146.0,1.49,35,No
GP01997,67,Male,Sylhet,Prepaid,Bondhu,236.0,237.0,3.3,49,No
GP01998,69,Male,Dhaka,Postpaid,Ekota,480.0,256.0,2.78,59,No
GP01999,24,Male,Mymensingh,Prepaid,MyPlan,358.0,197.0,0.73,15,No
